canonicalActorId,primaryName,actorType,ldaClientId,fecCommitteeId,uei,docketSubmitterId,intermediaryId,sourceSystems,parentActorId,country,state,candidateOnly,candidateStatus,notes
cand-9496f73c7fb7,AMERICAN HOTEL & LODGING ASSOCIATION DIRECTORY CORPORATION,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,130432130,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-be7ae305322e,PERSONAL CARE PRODUCTS COUNCIL,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,131390920,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-2d2d9cbda29f,AMERICAN IMMIGRATION LAWYERS ASSOCIATION,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,237085097,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-58893355e0ae,RETAIL INDUSTRY LEADERS ASSOCIATION INC,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,042395151,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-4a14b2a395da,INFORMATION TECHNOLOGY INDUSTRY COUNCIL LTD,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,131954338,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-cf10b8e81354,U S RUSSIA FOUNDATION FOR ECNOMIC ADVANCEMENT AND THE RULE OF LAW,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,010732928,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-2b1570f1b2a4,ASSOCIATION OF AMERICAN PUBLISHERS INC,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,132660200; 226064812,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-5fe086c58d6d,AMERICAN CLEANING INSTITUTE,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,130452400,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-c92b1306b0ba,"NVG, LLC",lobbying_firm_or_client_candidate,row-35,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-3ad0dcf5a86a,ACG ADVOCACY,lobbying_firm_or_client_candidate,row-89,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-2b7a39a0cffd,BLANK ROME GOVERNMENT RELATIONS,lobbying_firm_or_client_candidate,row-53,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-4cc29eef8acb,"CARPI & CLAY, INC",lobbying_firm_or_client_candidate,row-5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-c1b0fad0719f,GALLATIN PUBLIC AFFAIRS,lobbying_firm_or_client_candidate,row-34,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-8a793d742b04,"GREENBERG TRAURIG, LLP",lobbying_firm_or_client_candidate,row-2,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-c62e63f53347,MCCARTIN PUBLIC POLICY GROUP LLC,lobbying_firm_or_client_candidate,row-36,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-894e24ff365a,THE ROOSEVELT GROUP,lobbying_firm_or_client_candidate,row-95,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-f40ed01d4650,"RWE OFFSHORE WIND HOLDINGS, LLC",lobbying_firm_or_client_candidate,row-21; row-22,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=5; venues=revolving_door; visible_lobbying"
cand-cde6b817e069,VENN STRATEGIES,lobbying_firm_or_client_candidate,row-61,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LDA; LDA revolving-door proxy,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=revolving_door; visible_lobbying"
cand-230fff88d51d,FINANCIAL SERVICES INSTITUTE INC,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,200587793,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-7faee26768a7,NATIONAL COUNCIL FOR BEHAVIORAL HEALTH,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,GDAKQ7A8MG55,not_observed_in_candidate_snapshot,237092671,Intermediary bridge; USAspending agency actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; procurement"
cand-39a4ab767128,PUBLIC AFFAIRS COUNCIL INC,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,131790733,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-9d1ec0b555c2,NATIONAL PHARMACEUTICAL COUNCIL INC,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,131772100,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-dec56eb8134e,NATIONAL GAY & LESBIAN CHAMBER OF COMMERCE,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,134219714,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-23f044c3ccca,NATIONAL ASSOCIATION OF CLEAN WATER AGENCIES,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,237088488,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
cand-b5e8ea6e0d56,NATIONAL ASSOCIATION OF THEATRE OWNERS,nonprofit_association_or_intermediary_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,131580907,IRS/ProPublica dark-money bridge; Intermediary bridge,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=intermediary; opaque_nonprofit_or_dark_money"
