canonicalActorId,primaryName,stateClientKey,stateClientName,lobbyistName,primaryLobbyistId,annualLobbyistRegistrationId,businessType,industryTradeType,sourceDate,reportMonth,reportDueDate,fiscalYear,issueCode,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,reviewStatus,evidenceRule,reviewer,reviewDate,sourceUrl,notes
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-07-01,July,2008-08-15,2008-2009,co-state-business-entity,2008-07-01,2008-07-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-07-01|4670,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-08-01,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-01,2008-08-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-08-01|4671,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-08-01,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-01,2008-08-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-08-01|4672,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-08-01,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-01,2008-08-01,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-08-01|4673,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-08-01,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-01,2008-08-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-08-01|4674,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-08-15,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-15,2008-08-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-08-15|4675,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-08-15,August,2008-09-15,2008-2009,co-state-business-entity,2008-08-15,2008-08-15,state_lobbying,state_lobbying_income,6667.0000,0.0067,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-08-15|4676,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-09-01,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-01,2008-09-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-09-01|4677,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-09-01,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-01,2008-09-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-09-01|4678,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-09-01,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-01,2008-09-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-09-01|4679,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-09-15,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-15,2008-09-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-09-15|4680,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-09-15,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-15,2008-09-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-09-15|4681,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-09-15,September,2008-10-15,2008-2009,co-state-business-entity,2008-09-15,2008-09-15,state_lobbying,state_lobbying_income,6667.0000,0.0067,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-09-15|4682,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-10-01,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-01,2008-10-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-10-01|4683,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-10-01,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-01,2008-10-01,state_lobbying,state_lobbying_income,5500.0000,0.0055,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-10-01|4684,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-10-01,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-01,2008-10-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-10-01|4685,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-10-01,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-01,2008-10-01,state_lobbying,state_lobbying_income,6667.0000,0.0067,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-10-01|4686,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-10-15,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-15,2008-10-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-10-15|4687,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-10-15,October,2008-11-17,2008-2009,co-state-business-entity,2008-10-15,2008-10-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-10-15|4688,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-11-01,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-01,2008-11-01,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-11-01|4689,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-11-01,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-01,2008-11-01,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-11-01|4690,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-11-01,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-01,2008-11-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-11-01|4691,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-11-15,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-15,2008-11-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-11-15|4692,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-11-15,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-15,2008-11-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-11-15|4693,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-11-15,November,2008-12-15,2008-2009,co-state-business-entity,2008-11-15,2008-11-15,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-11-15|4694,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, PETER M",19897000321,20085003014,Business Entity,,2008-12-01,December,2009-01-15,2008-2009,co-state-business-entity,2008-12-01,2008-12-01,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19897000321|20085003014|COLO COMMUNIQUE INC|2008-12-01|4695,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,"MINAHAN, BETH C (Colorado Communique Inc.)",19907000137,20085003015,Business Entity,,2008-12-01,December,2009-01-15,2008-2009,co-state-business-entity,2008-12-01,2008-12-01,state_lobbying,state_lobbying_income,5000.0000,0.0050,Colorado Secretary of State lobbyist income data,19907000137|20085003015|COLO COMMUNIQUE INC|2008-12-01|4696,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-d6e60e991fc6,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,COLO COMMUNIQUE INC,Colorado Communique,20017000749,20085003016,Business Entity,,2008-12-01,December,2009-01-15,2008-2009,co-state-business-entity,2008-12-01,2008-12-01,state_lobbying,state_lobbying_income,10000.0000,0.0100,Colorado Secretary of State lobbyist income data,20017000749|20085003016|COLO COMMUNIQUE INC|2008-12-01|4697,control_unaffected_colorado_state_lobbying_jurisdiction,hloga-2007-federal-lobbying-disclosure,income_dollars; amount_millions,Colorado state,0.7000,reviewed_official_state_lobbying_control_source_row,official-colorado-state-lobbying-income-row-with-observed-prepost-client-coverage,codex-source-audit,2026-07-24,https://data.colorado.gov/Legislative/Professional-Lobbyist-Income-in-Colorado/dxfk-9ifj,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
