reformEventId,canonicalActorId,actorName,comparisonGroup,treated,sourceSystem,sourceOutcome,quarter,quarterIndex,eventTimeQuarter,periodStart,periodEnd,eventQuarter,includedInPrimary,prePostClass,observedSourceRecords,zeroFilled,activityAmountMillions,activityAmountDollars,log1pActivityDollars,preparationRule,claimBoundary
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,0,yes,0.00000000,0.00,0.00000000,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,6,no,0.05100000,51000.00,10.83960052,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,7,no,0.04540000,45400.00,10.72328941,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,4,no,0.02040000,20400.00,9.92333920,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,4,no,0.04080000,40800.00,10.61646187,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,7,no,0.03520000,35200.00,10.46882977,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,6,no,0.02220000,22200.00,10.00789261,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,7,no,0.02320000,23200.00,10.05195066,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,9,no,0.03330000,33300.00,10.41334271,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,8,no,0.02990000,29900.00,10.30564720,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,8,no,0.02670000,26700.00,10.19245630,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,10,no,0.03430000,34300.00,10.44292979,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,10,no,0.03470000,34700.00,10.45452378,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-cdc34b8a0f81,COLORADO EDUCATION ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,4,no,0.01560000,15600.00,9.65509029,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d4b976aead01,COLORADO OIL & GAS ASSOCIATION,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.02010000,20100.00,9.90852484,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,1,no,0.02330000,23300.00,10.05625156,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,1,no,0.02330000,23300.00,10.05625156,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,1,no,0.02350000,23500.00,10.06479825,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,1,no,0.02350000,23500.00,10.06479825,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,1,no,0.02350000,23500.00,10.06479825,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,1,no,0.02350000,23500.00,10.06479825,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,1,no,0.02420000,24200.00,10.09414923,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d57b93ce4bf8,COLORADO SCHOOL OF MINES,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,1,no,0.02420000,24200.00,10.09414923,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,8,no,0.07000000,70000.00,11.15626481,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,9,no,0.09000000,90000.00,11.40757606,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,11,no,0.08000000,80000.00,11.28979441,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,17,no,0.09300000,93000.00,11.44036552,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,18,no,0.11240000,112400.00,11.62982811,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,15,no,0.09540000,95400.00,11.46584434,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,15,no,0.09590000,95900.00,11.47107169,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-d6e60e991fc6,COLO COMMUNIQUE INC,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,19,no,0.11770000,117700.00,11.67590279,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,0,yes,0.00000000,0.00,0.00000000,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,0,yes,0.00000000,0.00,0.00000000,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,4,no,0.01640000,16400.00,9.70509759,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,6,no,0.02460000,24600.00,10.11054237,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,4,no,0.01640000,16400.00,9.70509759,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,6,no,0.02460000,24600.00,10.11054237,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,6,no,0.02460000,24600.00,10.11054237,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-e7ae3a328573,JEFFERSON COUNTY JUSTICE SERVICES DIVISON,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,6,no,0.03260000,32600.00,10.39209824,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,3,no,0.02160000,21600.00,9.98049489,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,3,no,0.02160000,21600.00,9.98049489,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,3,no,0.02160000,21600.00,9.98049489,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,4,no,0.03040000,30400.00,10.32223078,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-eddefaed5467,COLO MINING ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,4,no,0.02330000,23300.00,10.05625156,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
